participant;task;stimuli;stem;affix;fs;length;zipf;r;g;b;ld;congruency;correct;type;key;accuracy;rt
6;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;2;2;1175
6;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;1170
6;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;981
6;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;952
6;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1116
6;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;1009
6;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;1169
7;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;2;2;1775
7;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;255;255;4;0;2;0;2;2;1281
7;ld;arancionezione;arancione;zione;1;14;3.671.648.609;0;153;0;5;0;2;0;2;2;2033
7;ld;bluoso;blu;oso;1;6;464.683.347;0;0;255;3;1;2;0;2;2;864
7;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;971
7;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;709
7;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;745
7;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;1486
7;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;715
7;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;564
7;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;824
7;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;2850
7;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;643
7;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;750
7;ld;giallabile;giallo;abile;0;10;4.088.825.104;0;153;0;5;0;2;0;2;2;1190
7;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;682
7;ld;cambiamento;0;mento;3;11;4.248.779;0;153;0;0;2;1;1;1;1;809
7;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;694
7;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;676
7;ld;bluzione;blu;zione;1;8;464.683.347;255;255;0;5;0;2;0;2;2;550
7;ld;investigatore;0;tore;3;13;399.267;255;128;0;0;2;1;1;1;1;707
7;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;817
7;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;694
7;ld;altezza;0;ezza;3;7;4.458.447;255;255;0;0;2;1;1;1;1;510
7;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;619
7;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;583
7;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;623
7;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1220
7;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;610
7;ld;verdoso;verde;oso;0;7;4.586.948.127;0;153;0;3;1;2;0;2;2;619
7;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;128;0;4;0;2;0;2;2;1286
7;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;724
7;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;747
7;ld;verderia;verde;eria;2;8;4.586.948.127;255;0;255;3;0;2;0;2;2;1974
7;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;2;2;709
7;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;561
7;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;640
7;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;668
7;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;418
7;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;671
7;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;591
7;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;598
7;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;834
7;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;717
7;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;623
7;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;733
7;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;528
7;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;583
7;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;611
7;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;2;2;433
7;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;2;2;356
7;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;497
7;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;657
7;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;522
7;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;457
7;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;556
7;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;456
7;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;2;2;675
7;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;626
7;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;905
7;ld;bluabile;blu;abile;1;8;464.683.347;0;0;255;5;1;2;0;2;2;511
7;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1174
7;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;830
7;ld;rosezza;rosa;ezza;0;7;4.458.329.649;0;153;0;3;0;2;0;2;2;452
7;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;679
7;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;524
7;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;563
7;ld;verdista;verde;ista;0;8;4.586.948.127;255;0;255;4;0;2;0;2;2;518
7;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;585
7;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;536
7;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;616
7;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;373
7;ld;verdezza;verde;ezza;2;8;4.586.948.127;255;255;0;3;0;2;0;2;2;362
7;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;2;2;373
7;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;680
7;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;797
7;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;634
7;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;691
7;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;591
7;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;537
7;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;609
7;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;434
7;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;596
7;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;706
7;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;255;4;0;2;0;2;2;750
7;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;461
7;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;645
7;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;1;1;713
7;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;510
7;ld;eufemismo;0;ismo;3;9;3.344.738;255;128;0;0;2;1;1;1;1;1337
7;ld;senatore;0;tore;3;8;4.291.294;255;255;255;0;2;1;1;1;1;518
7;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;563
7;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;507
7;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;440
7;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;685
7;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;438
7;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;412
7;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;639
7;ld;materia;0;eria;3;7;4.023.113;255;255;255;0;2;1;1;1;1;732
7;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;591
7;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;498
7;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;633
7;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;572
7;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;459
7;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;507
7;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;2;2;420
7;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;1;1;980
7;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;578
7;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;567
7;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;882
7;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;2;2;501
7;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;501
7;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;505
7;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;2;2;572
7;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;603
7;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;2;2;668
7;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;255;0;3;0;2;0;2;2;686
7;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;727
7;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;552
7;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;460
7;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;2;2;504
7;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;410
7;ld;biancozione;bianco;zione;1;11;4.744.381.459;0;153;0;5;0;2;0;2;2;602
7;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;547
7;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;603
7;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;592
7;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;2;2;689
7;ld;romanticismo;0;ismo;3;12;3.414.938;255;255;0;0;2;1;1;1;1;727
7;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;612
7;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;664
7;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;2;2;1165
7;ld;pazienza;0;enza;3;8;435.019;0;153;0;0;2;1;1;1;1;557
7;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;527
7;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;525
7;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1046
7;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;861
7;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;558
7;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;462
7;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;458
7;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;625
7;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;645
7;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;1;1;1125
7;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;1062
7;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;473
7;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;2;2;758
7;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;465
7;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;669
7;ld;imperatore;0;tore;3;10;4.058.391;0;0;255;0;2;1;1;1;1;715
7;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;470
7;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;711
7;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;699
7;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;538
7;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;551
7;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;2;2;558
7;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;521
7;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;407
7;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;517
7;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;466
7;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;2;2;542
7;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;621
7;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;503
7;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;624
7;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;620
7;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;408
7;ld;riconoscimento;0;mento;3;14;3.827.411;255;255;0;0;2;1;1;1;1;1053
7;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;1;2;360
7;ld;blutore;blu;tore;1;7;464.683.347;255;128;0;4;0;2;0;2;2;484
7;ld;verdabile;verde;abile;0;9;4.586.948.127;0;153;0;4;1;2;0;2;2;514
7;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1320
7;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;983
7;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;465
7;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;471
7;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;467
7;ld;verdemento;verde;mento;1;10;4.586.948.127;255;128;0;5;0;2;0;2;2;522
7;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;725
7;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;624
7;ld;verdenza;verde;enza;2;8;4.586.948.127;255;128;0;3;0;2;0;2;2;522
7;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;721
7;ld;bluoso;blu;oso;1;6;464.683.347;255;0;255;3;0;2;0;2;2;572
7;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;818
7;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;527
7;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;1097
7;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;494
7;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;464
7;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;2;2;521
7;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;609
7;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;701
7;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;548
7;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;0;153;0;4;0;2;0;2;2;608
8;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;840
8;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;831
8;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;725
8;ld;verdoso;verde;oso;0;7;4.586.948.127;0;153;0;3;1;2;0;2;2;693
8;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;829
8;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;756
8;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;1365
8;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;1433
8;ld;materia;0;eria;3;7;4.023.113;255;255;255;0;2;1;1;1;1;818
8;ld;rosezza;rosa;ezza;0;7;4.458.329.649;0;153;0;3;0;2;0;2;2;1168
8;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;1;2;2359
8;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;1207
8;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;128;0;4;0;2;0;2;2;749
8;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;871
8;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;629
8;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;961
8;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;831
8;ld;verdista;verde;ista;0;8;4.586.948.127;255;0;255;4;0;2;0;2;2;785
8;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;825
8;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;1;1;634
8;ld;riconoscimento;0;mento;3;14;3.827.411;255;255;0;0;2;1;1;1;1;874
8;ld;verdemento;verde;mento;1;10;4.586.948.127;255;128;0;5;0;2;0;2;2;641
8;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;720
8;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1419
8;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;1026
8;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;1059
8;ld;bluabile;blu;abile;1;8;464.683.347;0;0;255;5;1;2;0;2;2;735
8;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;1;1;1072
8;ld;giallabile;giallo;abile;0;10;4.088.825.104;0;153;0;5;0;2;0;2;2;943
8;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;1217
8;ld;cambiamento;0;mento;3;11;4.248.779;0;153;0;0;2;1;1;1;1;604
8;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;2;2;819
8;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;732
8;ld;eufemismo;0;ismo;3;9;3.344.738;255;128;0;0;2;1;1;1;1;812
8;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;882
8;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;654
8;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;3;2;1315
8;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;1367
8;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;1261
8;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;1352
8;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;801
8;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;627
8;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;858
8;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;769
8;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;2;2;1099
8;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;1002
8;ld;biancozione;bianco;zione;1;11;4.744.381.459;0;153;0;5;0;2;0;2;2;1249
8;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;939
8;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;870
8;ld;bluoso;blu;oso;1;6;464.683.347;255;0;255;3;0;2;0;2;2;760
8;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;840
8;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;853
8;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1446
8;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1300
8;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;1295
8;ld;verdezza;verde;ezza;2;8;4.586.948.127;255;255;0;3;0;2;0;1;2;832
8;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;674
8;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;834
8;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;641
8;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;665
8;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;646
8;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;628
8;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1848
8;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;1087
8;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;1123
8;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;2;2;909
8;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;1404
8;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;705
8;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;640
8;ld;imperatore;0;tore;3;10;4.058.391;0;0;255;0;2;1;1;1;1;721
8;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;652
8;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;2;2;623
8;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;612
8;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;741
8;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;628
8;ld;altezza;0;ezza;3;7;4.458.447;255;255;0;0;2;1;1;1;1;655
8;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;659
8;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;778
8;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;1009
8;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;698
8;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;1;2;638
8;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;702
8;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;2;2;677
8;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;1055
8;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;855
8;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;754
8;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;624
8;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;784
8;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;630
8;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1120
8;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;772
8;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;583
8;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;691
8;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;688
8;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;783
8;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;707
8;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;2032
